source,date,match_id,bout_num,map,team1,team2,team1_score,team2_score,winner,map_status,source_match_url,fetched_at
5e,2026-03-05,csgo_mc_2391057,1,Overpass,Sharks,Mibr.A,13,5,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391057,2026-06-01T09:27:40.610670+00:00
5e,2026-03-05,csgo_mc_2391057,2,Nuke,Sharks,Mibr.A,13,1,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391057,2026-06-01T09:27:40.610670+00:00
5e,2026-03-05,csgo_mc_2391060,1,Nuke,Sharks,ODDIK,16,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391060,2026-06-01T09:27:40.610670+00:00
5e,2026-03-05,csgo_mc_2391060,2,Overpass,Sharks,ODDIK,13,6,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391060,2026-06-01T09:27:40.610670+00:00
5e,2026-03-06,csgo_mc_2390291,1,Overpass,BIG,ECSTATIC,10,13,ECSTATIC,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390291,2026-06-01T09:27:40.610670+00:00
5e,2026-03-06,csgo_mc_2390291,2,Inferno,BIG,ECSTATIC,13,8,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390291,2026-06-01T09:27:40.610670+00:00
5e,2026-03-06,csgo_mc_2390291,3,Mirage,BIG,ECSTATIC,13,8,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390291,2026-06-01T09:27:40.610670+00:00
5e,2026-03-06,csgo_mc_2391043,1,Nuke,3DMAX,Liquid,13,5,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391043,2026-06-01T09:27:40.610670+00:00
5e,2026-03-06,csgo_mc_2391043,2,Dust2,3DMAX,Liquid,13,10,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391043,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391017,1,Dust2,Liquid,Passion UA,8,13,Passion UA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391017,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391017,2,Nuke,Liquid,Passion UA,15,19,Passion UA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391017,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391000,1,Inferno,MIBR,Imperial,13,8,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391000,2,Mirage,MIBR,Imperial,13,7,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391000,3,Anubis,MIBR,Imperial,14,16,Imperial,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391000,4,Nuke,MIBR,Imperial,16,19,Imperial,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391000,5,Overpass,MIBR,Imperial,11,13,Imperial,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391000,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2390454,1,Ancient,Sharks,9z,9,13,9z,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390454,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2390454,2,Overpass,Sharks,9z,9,13,9z,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390454,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2390454,3,Mirage,Sharks,9z,11,13,9z,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390454,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391019,1,Dust2,Heroic,Astralis,13,16,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391019,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391019,2,Overpass,Heroic,Astralis,10,13,Astralis,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391019,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391020,1,Nuke,NRG,Monte,9,13,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391020,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391020,2,Anubis,NRG,Monte,10,13,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391020,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391024,1,Anubis,NIP,M80,3,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391024,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391024,2,Ancient,NIP,M80,13,11,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391024,2026-06-01T09:27:40.610670+00:00
5e,2026-03-02,csgo_mc_2391024,3,Dust2,NIP,M80,8,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391024,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2390280,1,Dust2,SINNERS,AM,5,13,AM,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390280,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2390280,2,Inferno,SINNERS,AM,8,13,AM,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390280,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391026,1,Dust2,Liquid,Gaimin Gladiators,9,13,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391026,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391026,2,Nuke,Liquid,Gaimin Gladiators,13,11,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391026,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391026,3,Ancient,Liquid,Gaimin Gladiators,10,13,Gaimin Gladiators,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391026,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391028,1,Dust2,Heroic,Monte,13,16,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391028,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391028,2,Nuke,Heroic,Monte,20,22,Monte,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391028,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391030,1,Dust2,Liquid,SemperFi,13,6,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391030,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391030,2,Mirage,Liquid,SemperFi,7,13,SemperFi,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391030,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391030,3,Inferno,Liquid,SemperFi,13,9,Liquid,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391030,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391031,1,Nuke,3DMAX,Gaimin Gladiators,13,4,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391031,2026-06-01T09:27:40.610670+00:00
5e,2026-03-03,csgo_mc_2391031,2,Dust2,3DMAX,Gaimin Gladiators,16,14,3DMAX,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391031,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391033,1,Overpass,G2,M80,13,3,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391033,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391033,2,Mirage,G2,M80,9,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391033,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391033,3,Dust2,G2,M80,13,9,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391033,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2390284,1,Anubis,BIG,Leo,16,14,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390284,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2390284,2,Inferno,BIG,Leo,13,7,BIG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390284,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391034,1,Mirage,NIP,NRG,13,4,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391034,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391034,2,Ancient,NIP,NRG,7,13,NRG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391034,2026-06-01T09:27:40.610670+00:00
5e,2026-03-04,csgo_mc_2391034,3,Anubis,NIP,NRG,19,16,NIP,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391034,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390778,1,Dust2,Heroic,FlyQuest,13,9,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390778,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390778,2,Nuke,Heroic,FlyQuest,13,11,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390778,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390994,1,Mirage,MIBR,Bounty Hunters,13,2,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390994,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390994,2,Anubis,MIBR,Bounty Hunters,19,16,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390994,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390451,1,Ancient,RED Canids,Sharks,16,14,RED Canids,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390451,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390451,2,Nuke,RED Canids,Sharks,9,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390451,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390451,3,Mirage,RED Canids,Sharks,6,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390451,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390851,1,Ancient,THUNDER dOWNUNDER,The Huns,11,13,The Huns,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390851,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390851,2,Nuke,THUNDER dOWNUNDER,The Huns,6,13,The Huns,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390851,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390623,3,Anubis,THUNDER dOWNUNDER,Mindfreak,6,13,Mindfreak,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390623,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390823,1,Nuke,9INE,BB,10,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390823,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390823,2,Overpass,9INE,BB,7,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390823,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390780,1,Nuke,FlyQuest,100 Thieves,14,16,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390780,2026-06-01T09:27:40.610670+00:00
5e,2026-02-28,csgo_mc_2390780,2,Anubis,FlyQuest,100 Thieves,7,13,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390780,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390781,1,Inferno,Heroic,100 Thieves,10,13,100 Thieves,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390781,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390781,2,Nuke,Heroic,100 Thieves,13,10,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390781,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390781,3,Ancient,Heroic,100 Thieves,13,9,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390781,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390826,1,Mirage,BB,Inner Circle,9,13,Inner Circle,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390826,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390826,2,Nuke,BB,Inner Circle,13,5,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390826,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390826,3,Ancient,BB,Inner Circle,9,13,Inner Circle,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390826,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390997,1,Overpass,Galorys,MIBR,5,13,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390997,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390997,2,Mirage,Galorys,MIBR,10,13,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390997,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390852,1,Inferno,Legion,THUNDER dOWNUNDER,2,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390852,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2390852,3,Overpass,Legion,THUNDER dOWNUNDER,13,4,Legion,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390852,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391011,1,Inferno,Heroic,NRG,13,8,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391011,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391011,2,Nuke,Heroic,NRG,13,10,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391011,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391013,1,Dust2,G2,Gaimin Gladiators,13,5,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391013,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391013,2,Inferno,G2,Gaimin Gladiators,13,10,G2,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391013,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391016,1,Anubis,FUT,M80,10,13,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391016,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391016,2,Mirage,FUT,M80,13,5,FUT,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391016,2026-06-01T09:27:40.610670+00:00
5e,2026-03-01,csgo_mc_2391016,3,Ancient,FUT,M80,13,5,FUT,completed,https://event.5eplay.com/csgo/match/csgo_mc_2391016,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390797,1,Nuke,LVG,CW,22,20,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390797,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390797,2,Dust2,LVG,CW,13,9,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390797,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390844,1,Inferno,RA,LVG,9,13,LVG,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390844,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390844,2,Dust2,RA,LVG,13,10,RA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390844,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390844,3,Ancient,RA,LVG,19,17,RA,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390844,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390764,1,Ancient,ASTRAL,Heroic,10,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390764,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390764,2,Nuke,ASTRAL,Heroic,7,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390764,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390767,1,Mirage,Nexus,FlyQuest,6,13,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390767,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390767,2,Anubis,Nexus,FlyQuest,9,13,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390767,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390071,1,Inferno,WW,SINNERS,7,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390071,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390071,2,Dust2,WW,SINNERS,7,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390071,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390772,1,Dust2,Heroic,CYBERSHOKE,16,13,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390772,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390772,2,Nuke,Heroic,CYBERSHOKE,13,3,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390772,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390785,1,Mirage,BB,FOKUS,13,2,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390785,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390785,2,Nuke,BB,FOKUS,6,13,FOKUS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390785,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390785,3,Ancient,BB,FOKUS,8,13,FOKUS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390785,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390773,1,Mirage,EF,FlyQuest,14,16,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390773,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390773,2,Dust2,EF,FlyQuest,4,13,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390773,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390448,1,Ancient,9z,Sharks,7,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390448,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390448,2,Overpass,9z,Sharks,13,8,9z,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390448,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390448,3,Nuke,9z,Sharks,4,13,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390448,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390842,1,Nuke,THUNDER dOWNUNDER,Mindfreak,13,10,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390842,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390842,2,Inferno,THUNDER dOWNUNDER,Mindfreak,13,9,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390842,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390845,1,Dust2,The Huns,LVG,19,17,The Huns,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390845,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390845,2,Ancient,The Huns,LVG,13,11,The Huns,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390845,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390620,1,Nuke,THUNDER dOWNUNDER,Gz,9,13,Gz,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390620,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390620,2,Anubis,THUNDER dOWNUNDER,Gz,13,10,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390620,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390620,3,Dust2,THUNDER dOWNUNDER,Gz,13,3,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390620,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390073,1,Mirage,SINNERS,WHITEBIRD,9,13,WHITEBIRD,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390073,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390073,2,Dust2,SINNERS,WHITEBIRD,10,13,WHITEBIRD,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390073,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390820,1,Anubis,FNC,BB,13,10,FNC,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390820,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390820,2,Ancient,FNC,BB,10,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390820,2026-06-01T09:27:40.610670+00:00
5e,2026-02-27,csgo_mc_2390820,3,Overpass,FNC,BB,5,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390820,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390729,1,Nuke,GL,SINNERS,13,7,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390729,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390729,2,Inferno,GL,SINNERS,16,14,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390729,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390515,1,Dust2,THUNDER dOWNUNDER,Gz,13,8,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390515,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390515,2,Nuke,THUNDER dOWNUNDER,Gz,9,13,Gz,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390515,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390515,3,Inferno,THUNDER dOWNUNDER,Gz,13,6,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390515,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390730,1,Nuke,illwill,SINNERS,13,4,illwill,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390730,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390730,2,Dust2,illwill,SINNERS,13,9,illwill,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390730,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390731,1,Nuke,GL,illwill,13,7,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390731,2026-06-01T09:27:40.610670+00:00
5e,2026-02-24,csgo_mc_2390731,2,Mirage,GL,illwill,13,6,GL,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390731,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390569,1,Anubis,MIBR,ODDIK,13,1,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390569,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390569,2,Inferno,MIBR,ODDIK,13,10,MIBR,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390569,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390599,1,Dust2,M80,Voca,13,7,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390599,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390599,2,Mirage,M80,Voca,10,13,Voca,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390599,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390599,3,Overpass,M80,Voca,13,11,M80,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390599,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390617,1,Nuke,Abyssal,THUNDER dOWNUNDER,12,16,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390617,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390617,2,Ancient,Abyssal,THUNDER dOWNUNDER,5,13,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390617,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390752,1,Dust2,Heroic,Infinite,13,10,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390752,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390752,2,Inferno,Heroic,Infinite,13,3,Heroic,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390752,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390755,1,Mirage,FlyQuest,HyperSpirit,13,6,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390755,2026-06-01T09:27:40.610670+00:00
5e,2026-02-25,csgo_mc_2390755,2,Anubis,FlyQuest,HyperSpirit,13,5,FlyQuest,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390755,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390067,1,Nuke,SINNERS,LK,16,13,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390067,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390067,2,Dust2,SINNERS,LK,13,9,SINNERS,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390067,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390794,1,Anubis,THUNDER dOWNUNDER,Gz,13,8,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390794,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390794,2,Nuke,THUNDER dOWNUNDER,Gz,13,1,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390794,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390444,1,Mirage,Sharks,Galorys,13,11,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390444,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390444,2,Nuke,Sharks,Galorys,13,11,Sharks,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390444,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390840,1,Overpass,THUNDER dOWNUNDER,Mindfreak,13,10,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390840,2026-06-01T09:27:40.610670+00:00
5e,2026-02-26,csgo_mc_2390840,2,Nuke,THUNDER dOWNUNDER,Mindfreak,13,9,THUNDER dOWNUNDER,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390840,2026-06-01T09:27:40.610670+00:00
5e,2026-02-22,csgo_mc_2390437,1,Nuke,Gentle Mates,BB,10,13,BB,completed,https://event.5eplay.com/csgo/match/csgo_mc_2390437,2026-06-01T09:27:40.610670+00:00
